# gathered 2026-09-04T10:45:39.919826+00:00
table|index|definition|scans|tup_read|bytes
orders_y2027m04|orders_y2027m04_broker_account_id_kite_order_id_order_times_key|CREATE UNIQUE INDEX orders_y2027m04_broker_account_id_kite_order_id_order_times_key ON public.orders_y2027m04 USING btree (broker_account_id, kite_order_id, order_timestamp)|1|0|8192
orders_y2027m04|orders_y2027m04_broker_account_id_order_timestamp_idx|CREATE INDEX orders_y2027m04_broker_account_id_order_timestamp_idx ON public.orders_y2027m04 USING btree (broker_account_id, order_timestamp)|0|0|8192
orders_y2027m04|orders_y2027m04_broker_account_id_status_idx|CREATE INDEX orders_y2027m04_broker_account_id_status_idx ON public.orders_y2027m04 USING btree (broker_account_id, status)|11457|0|8192
orders_y2027m04|orders_y2027m04_broker_account_id_tradingsymbol_order_times_idx|CREATE INDEX orders_y2027m04_broker_account_id_tradingsymbol_order_times_idx ON public.orders_y2027m04 USING btree (broker_account_id, tradingsymbol, order_timestamp)|0|0|8192
orders_y2027m04|orders_y2027m04_pkey|CREATE UNIQUE INDEX orders_y2027m04_pkey ON public.orders_y2027m04 USING btree (id, order_timestamp)|0|0|8192
orders_y2027m04|orders_y2027m04_tradingsymbol_idx|CREATE INDEX orders_y2027m04_tradingsymbol_idx ON public.orders_y2027m04 USING btree (tradingsymbol)|0|0|8192
orders_y2027m05|orders_y2027m05_broker_account_id_kite_order_id_order_times_key|CREATE UNIQUE INDEX orders_y2027m05_broker_account_id_kite_order_id_order_times_key ON public.orders_y2027m05 USING btree (broker_account_id, kite_order_id, order_timestamp)|1|0|8192
orders_y2027m05|orders_y2027m05_broker_account_id_order_timestamp_idx|CREATE INDEX orders_y2027m05_broker_account_id_order_timestamp_idx ON public.orders_y2027m05 USING btree (broker_account_id, order_timestamp)|0|0|8192
orders_y2027m05|orders_y2027m05_broker_account_id_status_idx|CREATE INDEX orders_y2027m05_broker_account_id_status_idx ON public.orders_y2027m05 USING btree (broker_account_id, status)|11457|0|8192
orders_y2027m05|orders_y2027m05_broker_account_id_tradingsymbol_order_times_idx|CREATE INDEX orders_y2027m05_broker_account_id_tradingsymbol_order_times_idx ON public.orders_y2027m05 USING btree (broker_account_id, tradingsymbol, order_timestamp)|0|0|8192
orders_y2027m05|orders_y2027m05_pkey|CREATE UNIQUE INDEX orders_y2027m05_pkey ON public.orders_y2027m05 USING btree (id, order_timestamp)|0|0|8192
orders_y2027m05|orders_y2027m05_tradingsymbol_idx|CREATE INDEX orders_y2027m05_tradingsymbol_idx ON public.orders_y2027m05 USING btree (tradingsymbol)|0|0|8192
orders_y2027m06|orders_y2027m06_broker_account_id_kite_order_id_order_times_key|CREATE UNIQUE INDEX orders_y2027m06_broker_account_id_kite_order_id_order_times_key ON public.orders_y2027m06 USING btree (broker_account_id, kite_order_id, order_timestamp)|1|0|8192
orders_y2027m06|orders_y2027m06_broker_account_id_order_timestamp_idx|CREATE INDEX orders_y2027m06_broker_account_id_order_timestamp_idx ON public.orders_y2027m06 USING btree (broker_account_id, order_timestamp)|0|0|8192
orders_y2027m06|orders_y2027m06_broker_account_id_status_idx|CREATE INDEX orders_y2027m06_broker_account_id_status_idx ON public.orders_y2027m06 USING btree (broker_account_id, status)|11457|0|8192
orders_y2027m06|orders_y2027m06_broker_account_id_tradingsymbol_order_times_idx|CREATE INDEX orders_y2027m06_broker_account_id_tradingsymbol_order_times_idx ON public.orders_y2027m06 USING btree (broker_account_id, tradingsymbol, order_timestamp)|0|0|8192
orders_y2027m06|orders_y2027m06_pkey|CREATE UNIQUE INDEX orders_y2027m06_pkey ON public.orders_y2027m06 USING btree (id, order_timestamp)|0|0|8192
orders_y2027m06|orders_y2027m06_tradingsymbol_idx|CREATE INDEX orders_y2027m06_tradingsymbol_idx ON public.orders_y2027m06 USING btree (tradingsymbol)|0|0|8192
orders_y2027m07|orders_y2027m07_broker_account_id_kite_order_id_order_times_key|CREATE UNIQUE INDEX orders_y2027m07_broker_account_id_kite_order_id_order_times_key ON public.orders_y2027m07 USING btree (broker_account_id, kite_order_id, order_timestamp)|1|0|8192
orders_y2027m07|orders_y2027m07_broker_account_id_order_timestamp_idx|CREATE INDEX orders_y2027m07_broker_account_id_order_timestamp_idx ON public.orders_y2027m07 USING btree (broker_account_id, order_timestamp)|0|0|8192
orders_y2027m07|orders_y2027m07_broker_account_id_status_idx|CREATE INDEX orders_y2027m07_broker_account_id_status_idx ON public.orders_y2027m07 USING btree (broker_account_id, status)|11457|0|8192
orders_y2027m07|orders_y2027m07_broker_account_id_tradingsymbol_order_times_idx|CREATE INDEX orders_y2027m07_broker_account_id_tradingsymbol_order_times_idx ON public.orders_y2027m07 USING btree (broker_account_id, tradingsymbol, order_timestamp)|0|0|8192
orders_y2027m07|orders_y2027m07_pkey|CREATE UNIQUE INDEX orders_y2027m07_pkey ON public.orders_y2027m07 USING btree (id, order_timestamp)|0|0|8192
orders_y2027m07|orders_y2027m07_tradingsymbol_idx|CREATE INDEX orders_y2027m07_tradingsymbol_idx ON public.orders_y2027m07 USING btree (tradingsymbol)|0|0|8192
orders_y2027m08|orders_y2027m08_broker_account_id_kite_order_id_order_times_key|CREATE UNIQUE INDEX orders_y2027m08_broker_account_id_kite_order_id_order_times_key ON public.orders_y2027m08 USING btree (broker_account_id, kite_order_id, order_timestamp)|1|0|8192
orders_y2027m08|orders_y2027m08_broker_account_id_order_timestamp_idx|CREATE INDEX orders_y2027m08_broker_account_id_order_timestamp_idx ON public.orders_y2027m08 USING btree (broker_account_id, order_timestamp)|0|0|8192
orders_y2027m08|orders_y2027m08_broker_account_id_status_idx|CREATE INDEX orders_y2027m08_broker_account_id_status_idx ON public.orders_y2027m08 USING btree (broker_account_id, status)|11457|0|8192
orders_y2027m08|orders_y2027m08_broker_account_id_tradingsymbol_order_times_idx|CREATE INDEX orders_y2027m08_broker_account_id_tradingsymbol_order_times_idx ON public.orders_y2027m08 USING btree (broker_account_id, tradingsymbol, order_timestamp)|0|0|8192
orders_y2027m08|orders_y2027m08_pkey|CREATE UNIQUE INDEX orders_y2027m08_pkey ON public.orders_y2027m08 USING btree (id, order_timestamp)|0|0|8192
orders_y2027m08|orders_y2027m08_tradingsymbol_idx|CREATE INDEX orders_y2027m08_tradingsymbol_idx ON public.orders_y2027m08 USING btree (tradingsymbol)|0|0|8192
orders_y2027m09|orders_y2027m09_broker_account_id_kite_order_id_order_times_key|CREATE UNIQUE INDEX orders_y2027m09_broker_account_id_kite_order_id_order_times_key ON public.orders_y2027m09 USING btree (broker_account_id, kite_order_id, order_timestamp)|1|0|8192
orders_y2027m09|orders_y2027m09_broker_account_id_order_timestamp_idx|CREATE INDEX orders_y2027m09_broker_account_id_order_timestamp_idx ON public.orders_y2027m09 USING btree (broker_account_id, order_timestamp)|0|0|8192
orders_y2027m09|orders_y2027m09_broker_account_id_status_idx|CREATE INDEX orders_y2027m09_broker_account_id_status_idx ON public.orders_y2027m09 USING btree (broker_account_id, status)|11457|0|8192
orders_y2027m09|orders_y2027m09_broker_account_id_tradingsymbol_order_times_idx|CREATE INDEX orders_y2027m09_broker_account_id_tradingsymbol_order_times_idx ON public.orders_y2027m09 USING btree (broker_account_id, tradingsymbol, order_timestamp)|0|0|8192
orders_y2027m09|orders_y2027m09_pkey|CREATE UNIQUE INDEX orders_y2027m09_pkey ON public.orders_y2027m09 USING btree (id, order_timestamp)|0|0|8192
orders_y2027m09|orders_y2027m09_tradingsymbol_idx|CREATE INDEX orders_y2027m09_tradingsymbol_idx ON public.orders_y2027m09 USING btree (tradingsymbol)|0|0|8192
orders_y2027m10|orders_y2027m10_broker_account_id_kite_order_id_order_times_key|CREATE UNIQUE INDEX orders_y2027m10_broker_account_id_kite_order_id_order_times_key ON public.orders_y2027m10 USING btree (broker_account_id, kite_order_id, order_timestamp)|1|0|8192
orders_y2027m10|orders_y2027m10_broker_account_id_order_timestamp_idx|CREATE INDEX orders_y2027m10_broker_account_id_order_timestamp_idx ON public.orders_y2027m10 USING btree (broker_account_id, order_timestamp)|0|0|8192
orders_y2027m10|orders_y2027m10_broker_account_id_status_idx|CREATE INDEX orders_y2027m10_broker_account_id_status_idx ON public.orders_y2027m10 USING btree (broker_account_id, status)|11457|0|8192
orders_y2027m10|orders_y2027m10_broker_account_id_tradingsymbol_order_times_idx|CREATE INDEX orders_y2027m10_broker_account_id_tradingsymbol_order_times_idx ON public.orders_y2027m10 USING btree (broker_account_id, tradingsymbol, order_timestamp)|0|0|8192
orders_y2027m10|orders_y2027m10_pkey|CREATE UNIQUE INDEX orders_y2027m10_pkey ON public.orders_y2027m10 USING btree (id, order_timestamp)|0|0|8192
orders_y2027m10|orders_y2027m10_tradingsymbol_idx|CREATE INDEX orders_y2027m10_tradingsymbol_idx ON public.orders_y2027m10 USING btree (tradingsymbol)|0|0|8192
orders_y2027m11|orders_y2027m11_broker_account_id_kite_order_id_order_times_key|CREATE UNIQUE INDEX orders_y2027m11_broker_account_id_kite_order_id_order_times_key ON public.orders_y2027m11 USING btree (broker_account_id, kite_order_id, order_timestamp)|1|0|8192
orders_y2027m11|orders_y2027m11_broker_account_id_order_timestamp_idx|CREATE INDEX orders_y2027m11_broker_account_id_order_timestamp_idx ON public.orders_y2027m11 USING btree (broker_account_id, order_timestamp)|0|0|8192
orders_y2027m11|orders_y2027m11_broker_account_id_status_idx|CREATE INDEX orders_y2027m11_broker_account_id_status_idx ON public.orders_y2027m11 USING btree (broker_account_id, status)|11457|0|8192
orders_y2027m11|orders_y2027m11_broker_account_id_tradingsymbol_order_times_idx|CREATE INDEX orders_y2027m11_broker_account_id_tradingsymbol_order_times_idx ON public.orders_y2027m11 USING btree (broker_account_id, tradingsymbol, order_timestamp)|0|0|8192
orders_y2027m11|orders_y2027m11_pkey|CREATE UNIQUE INDEX orders_y2027m11_pkey ON public.orders_y2027m11 USING btree (id, order_timestamp)|0|0|8192
orders_y2027m11|orders_y2027m11_tradingsymbol_idx|CREATE INDEX orders_y2027m11_tradingsymbol_idx ON public.orders_y2027m11 USING btree (tradingsymbol)|0|0|8192
orders_y2027m12|orders_y2027m12_broker_account_id_kite_order_id_order_times_key|CREATE UNIQUE INDEX orders_y2027m12_broker_account_id_kite_order_id_order_times_key ON public.orders_y2027m12 USING btree (broker_account_id, kite_order_id, order_timestamp)|1|0|8192
orders_y2027m12|orders_y2027m12_broker_account_id_order_timestamp_idx|CREATE INDEX orders_y2027m12_broker_account_id_order_timestamp_idx ON public.orders_y2027m12 USING btree (broker_account_id, order_timestamp)|0|0|8192
orders_y2027m12|orders_y2027m12_broker_account_id_status_idx|CREATE INDEX orders_y2027m12_broker_account_id_status_idx ON public.orders_y2027m12 USING btree (broker_account_id, status)|11457|0|8192
orders_y2027m12|orders_y2027m12_broker_account_id_tradingsymbol_order_times_idx|CREATE INDEX orders_y2027m12_broker_account_id_tradingsymbol_order_times_idx ON public.orders_y2027m12 USING btree (broker_account_id, tradingsymbol, order_timestamp)|0|0|8192
orders_y2027m12|orders_y2027m12_pkey|CREATE UNIQUE INDEX orders_y2027m12_pkey ON public.orders_y2027m12 USING btree (id, order_timestamp)|0|0|8192
orders_y2027m12|orders_y2027m12_tradingsymbol_idx|CREATE INDEX orders_y2027m12_tradingsymbol_idx ON public.orders_y2027m12 USING btree (tradingsymbol)|0|0|8192
portfolio_chat_sessions|idx_portfolio_chat_sessions_account|CREATE INDEX idx_portfolio_chat_sessions_account ON public.portfolio_chat_sessions USING btree (broker_account_id, started_at DESC)|13691|0|16384
portfolio_chat_sessions|portfolio_chat_sessions_pkey|CREATE UNIQUE INDEX portfolio_chat_sessions_pkey ON public.portfolio_chat_sessions USING btree (id)|0|0|16384
position_alerts_sent|idx_position_alerts_lookup|CREATE INDEX idx_position_alerts_lookup ON public.position_alerts_sent USING btree (broker_account_id, alert_type, cooldown_until)|13691|0|8192
position_alerts_sent|position_alerts_sent_pkey|CREATE UNIQUE INDEX position_alerts_sent_pkey ON public.position_alerts_sent USING btree (id)|0|0|8192
position_ledger|idx_position_ledger_account_symbol|CREATE INDEX idx_position_ledger_account_symbol ON public.position_ledger USING btree (broker_account_id, tradingsymbol, occurred_at)|1405|5237|106496
position_ledger|idx_position_ledger_account_time|CREATE INDEX idx_position_ledger_account_time ON public.position_ledger USING btree (broker_account_id, occurred_at DESC)|16517|66517|81920
position_ledger|idx_position_ledger_idempotency|CREATE INDEX idx_position_ledger_idempotency ON public.position_ledger USING btree (idempotency_key)|50276|2305|303104
position_ledger|idx_position_ledger_key|CREATE INDEX idx_position_ledger_key ON public.position_ledger USING btree (broker_account_id, tradingsymbol, exchange, product, occurred_at DESC)|171724|540949|73728
position_ledger|position_ledger_idempotency_key_key|CREATE UNIQUE INDEX position_ledger_idempotency_key_key ON public.position_ledger USING btree (idempotency_key)|0|0|303104
position_ledger|position_ledger_pkey|CREATE UNIQUE INDEX position_ledger_pkey ON public.position_ledger USING btree (id)|2535|2535|262144
position_margin_observations|idx_pmo_account_time|CREATE INDEX idx_pmo_account_time ON public.position_margin_observations USING btree (broker_account_id, captured_at DESC)|30304|0|8192
position_margin_observations|idx_pmo_account_underlying_time|CREATE INDEX idx_pmo_account_underlying_time ON public.position_margin_observations USING btree (broker_account_id, underlying, captured_at DESC)|0|0|8192
position_margin_observations|position_margin_observations_pkey|CREATE UNIQUE INDEX position_margin_observations_pkey ON public.position_margin_observations USING btree (id)|0|0|8192
positions|idx_position_open|CREATE INDEX idx_position_open ON public.positions USING btree (broker_account_id, total_quantity) WHERE (total_quantity <> 0)|15454|0|90112
positions|idx_positions_broker|CREATE INDEX idx_positions_broker ON public.positions USING btree (broker_account_id)|0|0|90112
positions|idx_positions_broker_account_id|CREATE INDEX idx_positions_broker_account_id ON public.positions USING btree (broker_account_id)|37|7748|90112
positions|idx_positions_instrument_token|CREATE INDEX idx_positions_instrument_token ON public.positions USING btree (instrument_token)|156|122449|40960
positions|idx_positions_open|CREATE INDEX idx_positions_open ON public.positions USING btree (broker_account_id) WHERE (total_quantity <> 0)|83318|16676|73728
positions|idx_positions_segment|CREATE INDEX idx_positions_segment ON public.positions USING btree (segment)|66|85086|32768
positions|positions_pkey|CREATE UNIQUE INDEX positions_pkey ON public.positions USING btree (id)|1104|1086|90112
positions|uq_position_account_symbol_exchange_product|CREATE UNIQUE INDEX uq_position_account_symbol_exchange_product ON public.positions USING btree (broker_account_id, tradingsymbol, exchange, product)|28552|3878|139264
push_subscriptions|idx_push_subscriptions_active|CREATE INDEX idx_push_subscriptions_active ON public.push_subscriptions USING btree (broker_account_id, is_active) WHERE (is_active = true)|0|0|16384
push_subscriptions|idx_push_subscriptions_broker_account|CREATE INDEX idx_push_subscriptions_broker_account ON public.push_subscriptions USING btree (broker_account_id)|0|0|16384
push_subscriptions|push_subscriptions_endpoint_key|CREATE UNIQUE INDEX push_subscriptions_endpoint_key ON public.push_subscriptions USING btree (endpoint)|0|0|16384
push_subscriptions|push_subscriptions_pkey|CREATE UNIQUE INDEX push_subscriptions_pkey ON public.push_subscriptions USING btree (id)|0|0|16384
risk_alerts|idx_risk_alert_account_detected|CREATE INDEX idx_risk_alert_account_detected ON public.risk_alerts USING btree (broker_account_id, detected_at DESC)|57168|233036|131072
risk_alerts|idx_risk_alerts_broker|CREATE INDEX idx_risk_alerts_broker ON public.risk_alerts USING btree (broker_account_id)|0|0|90112
risk_alerts|idx_risk_alerts_broker_account_id|CREATE INDEX idx_risk_alerts_broker_account_id ON public.risk_alerts USING btree (broker_account_id)|20261|332848|90112
risk_alerts|idx_risk_alerts_broker_detected|CREATE INDEX idx_risk_alerts_broker_detected ON public.risk_alerts USING btree (broker_account_id, detected_at DESC)|0|0|139264
risk_alerts|idx_risk_alerts_created_at|CREATE INDEX idx_risk_alerts_created_at ON public.risk_alerts USING btree (created_at DESC)|4|57|122880
risk_alerts|idx_risk_alerts_detected|CREATE INDEX idx_risk_alerts_detected ON public.risk_alerts USING btree (detected_at)|48642|238228|65536
risk_alerts|idx_risk_alerts_live_dedupe|CREATE INDEX idx_risk_alerts_live_dedupe ON public.risk_alerts USING btree (broker_account_id, trigger_position_id, pattern_type) WHERE (lifecycle = 'live'::text)|0|0|16384
risk_alerts|idx_risk_alerts_trigger_ct|CREATE INDEX idx_risk_alerts_trigger_ct ON public.risk_alerts USING btree (trigger_completed_trade_id) WHERE (trigger_completed_trade_id IS NOT NULL)|22498|11630|57344
risk_alerts|idx_risk_alerts_undelivered|CREATE INDEX idx_risk_alerts_undelivered ON public.risk_alerts USING btree (broker_account_id, detected_at) WHERE ((delivered_push_at IS NULL) AND (expired_at IS NULL))|0|0|131072
risk_alerts|risk_alerts_pkey|CREATE UNIQUE INDEX risk_alerts_pkey ON public.risk_alerts USING btree (id)|24644|24643|98304
schema_migrations|schema_migrations_pkey|CREATE UNIQUE INDEX schema_migrations_pkey ON public.schema_migrations USING btree (filename)|0|0|16384
schema_migrations|schema_migrations_pkey|CREATE UNIQUE INDEX schema_migrations_pkey ON public.schema_migrations USING btree (filename)|332|584|16384
schema_migrations|schema_migrations_pkey|CREATE UNIQUE INDEX schema_migrations_pkey ON public.schema_migrations USING btree (filename)|0|0|16384
shadow_behavioral_events|idx_shadow_events_account_detected|CREATE INDEX idx_shadow_events_account_detected ON public.shadow_behavioral_events USING btree (broker_account_id, detected_at DESC)|13691|0|8192
shadow_behavioral_events|idx_shadow_events_session|CREATE INDEX idx_shadow_events_session ON public.shadow_behavioral_events USING btree (trigger_session_id, detected_at) WHERE (trigger_session_id IS NOT NULL)|3426|0|8192
shadow_behavioral_events|shadow_behavioral_events_pkey|CREATE UNIQUE INDEX shadow_behavioral_events_pkey ON public.shadow_behavioral_events USING btree (id)|0|0|8192
strategy_group_legs|idx_strategy_group_legs_group|CREATE INDEX idx_strategy_group_legs_group ON public.strategy_group_legs USING btree (strategy_group_id)|139|302|16384
strategy_group_legs|idx_strategy_group_legs_trade|CREATE INDEX idx_strategy_group_legs_trade ON public.strategy_group_legs USING btree (completed_trade_id)|314|419|16384
strategy_group_legs|strategy_group_legs_completed_trade_id_key|CREATE UNIQUE INDEX strategy_group_legs_completed_trade_id_key ON public.strategy_group_legs USING btree (completed_trade_id)|0|0|16384
strategy_group_legs|strategy_group_legs_pkey|CREATE UNIQUE INDEX strategy_group_legs_pkey ON public.strategy_group_legs USING btree (id)|0|0|16384
strategy_groups|idx_strategy_groups_broker|CREATE INDEX idx_strategy_groups_broker ON public.strategy_groups USING btree (broker_account_id)|131|50|16384
strategy_groups|strategy_groups_pkey|CREATE UNIQUE INDEX strategy_groups_pkey ON public.strategy_groups USING btree (id)|0|0|16384
streak_data|streak_data_broker_account_id_key|CREATE UNIQUE INDEX streak_data_broker_account_id_key ON public.streak_data USING btree (broker_account_id)|0|0|16384
streak_data|streak_data_pkey|CREATE UNIQUE INDEX streak_data_pkey ON public.streak_data USING btree (id)|0|0|16384
trades|idx_trades_account_order_unique|CREATE UNIQUE INDEX idx_trades_account_order_unique ON public.trades USING btree (broker_account_id, order_id)|32456|280|417792
trades|idx_trades_broker|CREATE INDEX idx_trades_broker ON public.trades USING btree (broker_account_id)|0|0|57344
trades|idx_trades_broker_account_id|CREATE INDEX idx_trades_broker_account_id ON public.trades USING btree (broker_account_id)|33904|310031|49152
trades|idx_trades_broker_status|CREATE INDEX idx_trades_broker_status ON public.trades USING btree (broker_account_id, status)|2|850|57344
trades|idx_trades_broker_symbol_timestamp|CREATE INDEX idx_trades_broker_symbol_timestamp ON public.trades USING btree (broker_account_id, tradingsymbol, order_timestamp)|85|3892|98304
trades|idx_trades_broker_timestamp|CREATE INDEX idx_trades_broker_timestamp ON public.trades USING btree (broker_account_id, order_timestamp DESC)|1141|4400|73728
trades|idx_trades_effective_ts|CREATE INDEX idx_trades_effective_ts ON public.trades USING btree (COALESCE(order_timestamp, created_at))|0|0|57344
trades|idx_trades_instrument_token|CREATE INDEX idx_trades_instrument_token ON public.trades USING btree (instrument_token)|0|0|57344
trades|idx_trades_kite_order_id|CREATE INDEX idx_trades_kite_order_id ON public.trades USING btree (kite_order_id)|2|800|212992
trades|idx_trades_order_id|CREATE INDEX idx_trades_order_id ON public.trades USING btree (order_id)|0|0|221184
trades|idx_trades_processed_at|CREATE INDEX idx_trades_processed_at ON public.trades USING btree (broker_account_id, processed_at) WHERE (processed_at IS NULL)|0|0|32768
trades|idx_trades_segment|CREATE INDEX idx_trades_segment ON public.trades USING btree (segment)|30|13461|49152
trades|idx_trades_tag|CREATE INDEX idx_trades_tag ON public.trades USING btree (tag)|0|0|57344
trades|trades_pkey|CREATE UNIQUE INDEX trades_pkey ON public.trades USING btree (id)|101621|141194|172032
trading_goals|trading_goals_broker_account_id_key|CREATE UNIQUE INDEX trading_goals_broker_account_id_key ON public.trading_goals USING btree (broker_account_id)|0|0|16384
trading_goals|trading_goals_pkey|CREATE UNIQUE INDEX trading_goals_pkey ON public.trading_goals USING btree (id)|0|0|16384
trading_sessions|idx_trading_session_account_date|CREATE INDEX idx_trading_session_account_date ON public.trading_sessions USING btree (broker_account_id, session_date)|0|0|16384
trading_sessions|idx_trading_sessions_account_date|CREATE INDEX idx_trading_sessions_account_date ON public.trading_sessions USING btree (broker_account_id, session_date DESC)|0|0|16384
trading_sessions|trading_sessions_broker_account_id_session_date_key|CREATE UNIQUE INDEX trading_sessions_broker_account_id_session_date_key ON public.trading_sessions USING btree (broker_account_id, session_date)|0|0|16384
trading_sessions|trading_sessions_pkey|CREATE UNIQUE INDEX trading_sessions_pkey ON public.trading_sessions USING btree (id)|0|0|16384
trading_sessions|uq_trading_session_account_date|CREATE UNIQUE INDEX uq_trading_session_account_date ON public.trading_sessions USING btree (broker_account_id, session_date)|1|9|16384
user_profiles|idx_user_profiles_broker_account|CREATE INDEX idx_user_profiles_broker_account ON public.user_profiles USING btree (broker_account_id)|2|8|16384
user_profiles|user_profiles_broker_account_id_key|CREATE UNIQUE INDEX user_profiles_broker_account_id_key ON public.user_profiles USING btree (broker_account_id)|0|0|16384
user_profiles|user_profiles_pkey|CREATE UNIQUE INDEX user_profiles_pkey ON public.user_profiles USING btree (id)|198|198|16384
users|idx_users_email|CREATE INDEX idx_users_email ON public.users USING btree (email)|63|134231|1196032
users|users_email_key|CREATE UNIQUE INDEX users_email_key ON public.users USING btree (email)|0|0|1204224
users|users_pkey|CREATE UNIQUE INDEX users_pkey ON public.users USING btree (id)|1|0|614400
users|users_pkey|CREATE UNIQUE INDEX users_pkey ON public.users USING btree (id)|72413|1725183|614400
